timestamp,signal_phase,queue_length,waiting_time,throughput
4166,1,39.53,4.14,3.86
4167,1,23.08,1.74,4.59
4168,1,26.51,2.76,4.24
4169,1,36.33,4.63,5.03
4170,1,24.25,4.05,4.15
4171,1,38.28,6.05,3.95
4172,1,38.6,5.22,4.66
4173,1,45.89,5.21,3.35
4174,1,46.81,5.64,3.99
4175,1,24.22,3.08,4.86
4176,1,24.28,1.81,5.28
4177,1,22.69,2.24,5.03
4178,1,29.87,3.6,5.18
4179,1,28.99,0.0,5.91
4180,1,28.27,3.28,5.39
4181,1,20.81,1.7,4.97
4182,1,40.4,6.57,4.18
4183,1,18.14,2.97,5.34
4184,1,25.7,1.13,5.6
4185,1,36.4,4.95,3.8
4186,1,35.02,1.71,4.8
4187,1,28.34,5.38,5.0
4188,1,37.61,3.54,6.0
4189,1,27.36,3.25,5.28
4190,1,45.86,7.0,3.3
4191,1,38.39,4.0,5.14
4192,1,24.01,2.5,6.32
4193,1,36.86,3.29,3.52
4194,1,28.25,4.97,4.33
4195,1,33.08,6.45,3.24
4196,1,39.79,5.01,4.46
4197,1,23.4,2.19,5.51
4198,1,41.24,5.31,4.68
4199,1,27.87,3.25,5.1
4200,1,38.75,5.36,3.82
4201,1,33.54,4.46,5.77
4202,1,25.59,3.84,4.85
4203,1,19.13,2.76,5.91
4204,1,20.21,1.79,6.31
4205,1,32.38,2.13,5.05
4206,1,21.3,1.57,4.24
4207,1,26.04,3.19,5.59
4208,1,28.03,4.67,4.97
4209,1,24.87,2.46,5.61
4210,1,26.42,3.96,4.76
4211,1,34.86,3.38,3.68
4212,1,38.95,4.27,4.07
4213,1,33.73,4.07,4.94
4214,1,35.16,6.12,4.05
4215,1,34.27,4.06,4.43
4216,1,26.49,3.94,3.96
4217,1,31.48,3.68,5.74
4218,1,16.48,1.77,5.8
4219,1,30.65,5.49,3.81
4220,1,26.58,4.32,4.74
4221,1,39.9,2.25,4.9
4222,1,15.14,3.16,5.69
4223,1,21.44,2.76,4.45
4224,1,48.23,4.66,4.31
4225,1,35.88,4.32,4.76
4226,1,41.06,4.75,3.58
4227,1,23.69,2.73,4.63
4228,1,18.37,3.38,4.78
4229,1,33.86,3.21,4.24
4230,1,31.28,4.1,4.46
4231,1,34.35,4.78,4.91
4232,1,42.37,4.89,3.79
4233,1,36.83,3.81,3.14
4234,1,17.62,3.52,6.55
4235,1,25.92,4.15,4.91
4236,1,12.35,2.71,3.92
4237,1,34.38,4.29,4.82
4238,1,26.28,4.69,4.37
4239,1,19.83,4.49,5.06
4240,1,32.88,3.58,4.46
4241,1,21.16,2.07,4.49
4242,0,50.07,7.8,0.0
4243,0,47.74,6.52,0.2
4244,0,59.88,9.03,0.0
4245,0,35.98,5.25,0.0
4246,0,49.64,6.46,0.0
4247,0,38.39,4.99,0.67
4248,0,32.37,3.81,1.79
4249,0,56.87,7.64,0.0
4250,0,33.51,4.05,0.06
4251,0,55.21,6.11,0.08
4252,0,39.16,6.68,1.26
4253,0,47.8,5.61,0.0
4254,0,38.58,5.57,1.39
4255,0,35.81,2.94,0.25
4256,0,34.8,4.02,0.0
4257,0,38.66,4.21,0.38
4258,0,43.97,4.55,0.0
4259,0,53.21,6.73,0.0
4260,0,35.65,5.52,0.0
4261,0,42.23,5.37,0.56
4262,0,39.85,6.71,1.62
4263,0,41.33,5.38,0.11
4264,0,33.82,3.8,1.03
4265,0,30.96,4.72,0.06
4266,0,38.25,4.11,1.6
4267,0,41.74,3.72,0.0
4268,0,61.24,8.32,0.0
4269,0,53.99,5.3,0.58
4270,0,38.76,4.24,0.0
4271,0,31.64,2.21,0.0
4272,0,28.32,4.16,1.02
4273,0,49.55,4.61,0.81
4274,0,51.63,7.37,0.0
4275,0,58.61,7.35,0.08
4276,0,39.9,3.56,0.9
4277,0,45.12,4.04,1.12
4278,0,39.26,4.47,0.0
4279,0,53.4,7.41,0.0
4280,0,49.43,6.9,0.0
4281,0,35.8,7.35,0.5
4282,0,43.35,8.14,0.0
4283,0,34.01,3.9,0.0
4284,0,42.89,5.45,0.86
4285,0,30.68,2.23,0.69
4286,0,43.57,4.55,0.0
4287,0,51.54,4.86,0.48
4288,0,52.11,6.81,0.65
4289,0,32.09,3.88,0.75
4290,0,42.41,6.58,0.04
4291,0,31.32,4.42,0.07
4292,0,50.73,5.15,0.0
4293,0,45.26,5.55,0.0
4294,0,32.92,2.24,1.07
4295,0,34.69,4.6,0.92
4296,0,46.47,5.92,0.0
4297,0,28.41,2.04,1.7
4298,0,42.55,5.91,1.55
4299,0,44.9,6.25,0.0
4300,0,36.72,6.77,1.01
4301,0,39.88,4.2,0.0
4302,0,42.72,5.94,0.0
4303,0,46.62,5.91,0.17
4304,0,32.01,6.23,0.94
4305,0,37.51,6.16,0.0
4306,0,48.41,6.92,0.0
4307,0,21.11,3.18,2.24
4308,0,49.84,5.66,0.24
4309,0,52.7,5.83,0.39
4310,0,57.18,5.38,0.0
4311,0,23.12,2.04,1.55
4312,0,38.33,4.77,0.71
4313,0,36.82,4.69,0.83
4314,0,53.61,6.47,0.21
4315,0,47.34,8.12,0.18
4316,0,50.2,7.42,0.0
4317,0,47.88,4.01,0.0
4318,0,29.81,3.27,1.53
4319,0,45.36,6.66,0.0
4320,0,24.58,3.49,1.1
4321,0,45.54,6.25,0.0
4322,0,43.61,4.47,0.91
4323,0,40.56,5.12,0.82
4324,0,43.91,8.91,0.0
4325,0,47.72,5.72,0.45
4326,0,35.75,3.9,1.32
4327,0,44.87,5.21,0.0
4328,0,53.65,6.35,1.02
4329,0,45.17,7.37,0.0
4330,0,43.85,4.85,1.0
4331,0,41.88,6.33,0.0
4332,0,31.62,4.41,1.2
4333,0,53.43,5.98,0.0
4334,0,38.7,3.63,0.05
4335,0,42.32,4.51,1.13
4336,0,39.61,5.84,0.71
4337,0,39.16,3.67,0.0
4338,0,37.28,8.84,0.8
4339,0,36.37,5.65,0.0
4340,0,49.46,7.15,0.0
4341,0,52.93,7.99,0.3
4342,0,43.94,5.86,0.0
4343,0,32.76,5.28,2.02
4344,0,41.47,5.24,0.0
4345,0,59.76,9.14,0.0
4346,0,44.5,3.28,0.8
4347,0,40.43,5.21,0.53
4348,0,35.45,2.87,0.43
4349,0,46.24,4.88,0.0
4350,0,40.09,6.23,0.71
4351,0,52.27,7.43,0.0
4352,0,50.69,5.7,0.48
4353,0,46.11,5.11,0.02
4354,0,42.6,4.44,1.01
4355,0,46.31,5.9,0.0
4356,0,44.53,5.27,0.0
4357,0,40.13,3.37,0.55
4358,0,52.64,6.11,0.0
4359,0,41.26,5.94,0.0
4360,0,37.72,4.79,0.21
4361,0,28.58,4.06,1.33
4362,0,40.28,4.86,0.43
4363,0,29.73,4.38,0.63
4364,0,48.1,4.48,0.13
4365,0,35.55,3.22,1.39
4366,0,34.68,3.54,1.88
4367,0,23.88,4.35,1.18
4368,0,44.21,6.71,1.13
4369,0,39.58,5.35,0.79
4370,0,47.6,6.75,0.1
4371,0,34.58,4.77,0.79
4372,0,50.18,9.54,0.0
4373,0,47.91,5.74,0.0
4374,0,55.12,9.08,0.0
4375,0,38.36,5.01,0.0
4376,0,51.03,6.68,0.41
4377,0,35.47,3.46,0.18
4378,0,42.84,5.03,1.09
4379,0,40.11,5.86,0.41
4380,0,53.12,5.28,0.0
4381,0,45.49,5.27,0.0
4382,0,57.68,7.11,0.0
4383,0,45.2,4.94,0.35
4384,0,43.44,6.41,0.0
4385,0,41.48,6.14,0.0
4386,0,44.2,5.39,0.0
4387,0,36.27,5.25,1.02
4388,0,33.48,5.05,0.61
4389,0,37.76,4.56,1.44
4390,0,39.14,3.21,0.83
4391,0,37.93,6.99,0.0
4392,0,59.5,6.15,0.19
4393,0,40.6,6.31,0.31
4394,0,39.68,7.66,0.99
4395,0,52.11,7.39,0.0
4396,0,49.26,8.27,1.4
4397,0,36.22,4.13,1.7
4398,0,48.89,6.32,0.0
4399,1,38.16,6.62,4.66
4400,1,23.4,2.18,5.16
4401,1,28.95,2.44,4.34
4402,1,35.76,4.48,3.56
4403,1,37.3,5.05,4.15
4404,1,24.11,3.24,4.87
4405,1,39.64,4.21,4.38
4406,1,34.43,5.29,4.47
4407,1,22.74,2.79,4.5
4408,1,28.12,1.84,3.74
4409,1,44.74,5.09,5.56
4410,1,33.19,4.5,3.55
4411,1,14.92,2.49,5.55
4412,1,20.11,4.06,5.92
4413,1,42.13,4.22,4.14
4414,1,29.61,2.31,5.07
4415,1,31.39,4.39,4.4
4416,1,20.7,0.89,6.46
4417,1,42.35,5.12,3.74
4418,1,29.11,3.29,4.84
4419,1,25.2,4.35,5.25
4420,1,29.04,4.27,6.07
4421,1,54.11,7.69,4.5
4422,1,30.26,2.75,3.84
4423,1,33.01,2.14,4.83
4424,1,18.56,2.76,6.03
4425,1,24.98,3.62,5.53
4426,1,15.13,4.25,4.59
4427,1,37.67,4.43,5.02
4428,1,24.57,1.32,4.52
4429,1,26.43,2.95,4.16
4430,1,31.02,5.16,3.38
4431,1,32.92,3.75,4.1
4432,1,46.5,4.88,1.99
4433,1,30.2,3.46,3.63
4434,1,38.47,5.81,5.68
4435,1,24.3,1.56,4.85
4436,1,22.06,1.29,5.87
4437,1,24.31,3.79,3.73
4438,1,29.54,6.0,4.36
4439,1,32.08,3.75,4.84
4440,1,38.46,6.32,4.2
4441,1,37.38,3.5,4.73
4442,1,25.5,2.46,5.09
4443,1,32.37,2.13,4.5
4444,1,38.65,5.45,3.7
4445,1,19.32,1.61,5.4
4446,1,24.61,3.79,4.24
4447,1,19.83,3.58,3.77
4448,1,34.87,4.14,5.07
4449,1,29.82,4.87,4.75
4450,1,23.04,1.45,5.17
4451,1,34.08,6.28,5.13
4452,1,27.15,2.39,6.34
4453,1,37.9,4.33,4.35
4454,1,28.44,2.89,4.66
4455,1,32.65,4.17,4.82
4456,1,18.89,1.3,4.54
4457,1,33.63,5.17,5.68
4458,1,26.97,3.67,5.1
4459,1,16.47,5.67,4.74
4460,1,15.51,2.63,4.79
4461,1,22.21,3.34,4.42
4462,1,36.27,6.01,4.73
4463,1,13.05,0.81,5.05
4464,1,39.41,4.07,3.98
4465,1,28.61,3.19,4.15
4466,1,31.87,0.95,5.56
4467,1,36.03,5.03,5.47
4468,1,23.67,1.77,5.07
4469,1,29.77,5.44,3.79
4470,1,28.84,1.87,4.05
4471,1,25.29,3.19,4.53
4472,1,36.85,1.18,4.75
4473,1,30.98,0.81,3.82
4474,1,36.05,5.43,3.71
4475,1,36.88,5.45,6.22
4476,1,33.21,3.12,4.74
4477,1,36.19,5.32,4.21
4478,1,21.01,3.06,4.82
4479,1,19.53,4.87,5.71
4480,1,41.62,4.31,4.83
4481,1,26.97,3.18,5.86
4482,1,35.21,5.12,4.4
4483,1,38.78,4.9,4.78
4484,1,32.94,7.02,3.97
4485,1,36.46,5.97,4.01
4486,1,20.29,2.31,5.51
4487,1,19.49,4.48,5.86
4488,1,20.74,2.18,5.15
4489,1,25.14,1.35,5.67
4490,1,9.16,2.12,5.2
4491,1,26.77,4.04,3.94
4492,1,15.18,1.79,4.12
4493,1,37.97,5.5,3.54
4494,1,33.46,2.29,6.09
4495,1,33.89,3.47,5.37
4496,1,14.5,1.86,7.44
4497,1,26.86,4.16,4.12
4498,1,41.64,5.71,4.44
4499,1,24.3,3.81,5.74
4500,1,36.86,4.84,4.97
4501,1,22.9,1.53,4.98
4502,1,28.77,3.17,4.61
4503,1,51.18,5.84,3.38
4504,1,35.36,4.95,5.59
4505,1,40.52,6.29,5.76
4506,1,29.61,2.77,3.97
4507,1,17.72,1.57,4.91
4508,1,18.38,2.2,5.81
4509,1,36.64,6.24,4.55
4510,1,32.4,4.64,5.29
4511,1,41.64,4.4,3.64
4512,1,26.19,3.46,3.79
4513,1,32.85,2.71,3.46
4514,1,24.44,4.6,5.88
4515,1,35.32,5.88,4.25
4516,1,13.34,2.74,5.47
4517,1,30.3,3.12,6.22
4518,1,22.91,2.81,6.06
4519,1,28.96,2.65,6.03
4520,1,38.12,6.81,3.47
4521,1,33.1,3.88,3.44
4522,1,35.02,4.75,3.91
4523,1,23.65,3.62,4.57
4524,1,8.62,0.45,5.79
4525,1,20.99,3.27,4.67
4526,1,32.09,4.74,4.8
4527,1,20.65,2.07,6.14
4528,1,32.97,3.78,3.4
4529,1,15.27,1.24,5.54
4530,1,28.75,4.75,5.54
4531,1,40.66,6.17,4.48
4532,1,34.02,5.01,4.33
4533,1,23.2,3.85,5.68
4534,1,35.43,5.36,4.66
4535,1,28.93,4.17,4.53
4536,1,25.01,2.93,5.01
4537,1,39.0,5.9,4.14
4538,1,33.04,4.84,4.83
4539,1,14.32,2.45,5.91
4540,1,24.87,4.4,4.33
4541,1,42.34,4.69,5.02
4542,1,29.08,1.62,3.91
4543,1,45.84,5.87,3.17
4544,1,36.03,5.28,5.34
4545,1,37.59,4.91,4.44
4546,1,16.68,3.14,5.65
4547,1,26.18,2.96,4.97
4548,1,42.07,5.97,4.01
4549,1,40.98,4.91,3.19
4550,1,31.57,3.81,5.2
4551,1,24.69,2.56,5.33
4552,1,22.82,4.6,3.93
4553,1,27.82,5.5,4.09
4554,1,29.15,2.97,4.31
4555,1,22.15,0.0,5.23
4556,0,34.21,2.46,0.25
4557,0,46.53,6.29,0.0
4558,0,52.14,7.35,0.0
4559,0,45.32,5.21,0.4
4560,0,42.93,4.79,1.21
4561,0,52.93,6.97,0.0
4562,0,32.39,5.11,1.99
4563,0,40.7,4.82,0.49
4564,0,38.82,4.21,0.81
4565,0,37.81,5.23,0.0
4566,0,34.32,4.95,0.0
4567,0,50.0,6.62,0.0
4568,0,46.73,4.53,0.0
4569,0,40.15,6.36,0.45
4570,0,54.25,6.69,0.0
4571,0,30.05,2.78,0.99
4572,0,40.5,5.28,0.0
4573,0,34.51,3.34,1.12
4574,0,55.42,7.58,0.0
4575,0,40.56,6.19,0.66
4576,0,44.49,5.11,0.25
4577,0,39.17,8.02,1.25
4578,0,50.79,6.1,0.71
4579,0,46.38,6.65,0.0
4580,0,45.89,5.06,0.0
4581,0,43.26,5.99,0.0
4582,0,48.87,5.13,0.06
4583,0,46.11,6.14,0.36
4584,0,46.97,7.83,0.51
4585,0,30.58,2.27,1.23
4586,0,51.77,4.79,0.0
4587,0,50.73,5.4,0.0
4588,0,47.56,6.11,0.84
4589,0,39.75,5.95,1.25
4590,0,42.35,5.62,0.91
4591,0,33.45,5.35,0.43
4592,0,38.18,4.59,1.18
4593,0,58.03,6.35,0.0
4594,0,41.1,5.4,0.0
4595,0,37.62,3.37,0.37
4596,0,44.39,5.06,0.0
4597,0,41.08,4.9,0.0
4598,0,33.55,2.67,0.6
4599,0,45.99,7.07,0.0
4600,0,38.6,5.48,0.33
4601,0,42.52,3.37,0.0
4602,0,51.58,7.4,0.0
4603,0,44.21,5.12,0.0
4604,0,52.82,6.11,1.3
4605,0,46.39,5.89,0.0
4606,0,36.74,4.18,1.22
4607,0,35.98,6.13,0.0
4608,0,42.77,4.39,1.06
4609,0,33.81,2.65,1.63
4610,0,45.69,4.72,0.66
4611,0,54.06,6.93,0.0
4612,0,40.33,2.36,0.61
4613,0,41.11,3.74,0.0
4614,0,57.35,5.66,0.0
4615,0,49.14,3.43,0.0
4616,0,46.62,5.45,0.04
4617,0,49.79,5.68,0.38
4618,0,43.44,5.79,0.63
4619,0,54.62,6.63,0.36
4620,0,49.56,4.89,0.08
4621,0,23.24,1.78,2.09
4622,0,48.12,7.07,0.22
4623,0,45.3,4.46,0.71
4624,0,29.94,4.64,0.4
4625,0,51.16,6.64,0.0
4626,0,41.63,4.5,0.0
4627,0,37.59,4.82,0.31
4628,0,25.48,2.2,0.27
4629,0,41.89,6.54,0.0
4630,0,42.09,3.28,2.14
4631,0,47.02,5.66,0.95
4632,0,44.01,4.45,0.0
4633,0,41.86,5.68,0.0
4634,0,35.9,3.85,0.13
4635,0,39.53,4.28,0.77
4636,0,46.51,6.31,0.0
4637,0,28.55,2.64,1.92
4638,0,37.95,6.31,0.38
4639,0,41.99,4.92,0.1
4640,0,41.7,5.12,0.0
4641,0,47.44,5.68,0.0
4642,0,56.56,4.68,0.0
4643,0,39.47,4.48,0.12
4644,0,40.14,2.9,0.0
4645,0,38.88,5.64,0.48
4646,0,24.97,0.11,1.67
4647,0,51.66,5.19,0.19
4648,0,44.7,5.98,0.0
4649,0,47.67,7.95,0.91
4650,0,42.32,6.26,0.0
4651,0,48.87,5.83,0.0
4652,0,40.17,4.54,0.0
4653,0,47.68,6.61,0.0
4654,0,37.1,5.04,0.61
4655,0,51.77,4.6,0.39
4656,0,32.82,6.08,0.17
4657,0,47.65,6.98,0.17
4658,0,44.16,6.22,0.75
4659,0,48.67,6.1,0.3
4660,0,39.96,4.47,0.74
4661,0,36.44,5.49,0.0
4662,0,37.8,4.42,0.0
4663,0,39.83,5.04,0.0
4664,0,40.94,5.95,0.0
4665,0,34.43,5.13,0.66
4666,0,39.65,5.53,0.07
4667,0,27.26,3.88,0.9
4668,0,38.94,3.58,0.71
4669,0,40.59,2.5,0.0
4670,0,57.65,10.11,0.38
4671,0,54.7,6.69,1.2
4672,0,51.83,4.91,0.68
4673,0,48.14,6.79,0.59
4674,0,41.76,4.64,0.0
4675,0,28.49,4.21,0.15
4676,0,39.34,5.29,0.88
4677,0,38.73,3.54,1.39
4678,0,36.18,3.37,1.06
4679,0,49.22,4.7,1.11
4680,0,40.0,5.92,0.0
4681,0,35.74,3.18,1.71
4682,0,28.9,3.66,0.34
4683,0,53.04,7.59,0.0
4684,0,49.82,6.14,0.47
4685,0,41.65,4.91,0.25
4686,0,45.49,6.44,0.0
4687,0,41.21,5.3,0.0
4688,0,47.97,3.92,0.81
4689,0,44.7,6.38,0.0
4690,0,38.54,3.46,0.85
4691,0,37.14,6.06,0.21
4692,0,31.91,4.76,0.0
4693,0,39.3,4.32,0.6
4694,0,51.22,7.52,0.0
4695,0,27.85,2.08,0.64
4696,0,45.73,7.62,0.34
4697,0,45.67,3.71,0.0
4698,0,37.14,4.91,0.96
4699,0,29.4,3.82,0.94
4700,0,37.17,2.54,0.0
4701,0,37.21,6.72,1.12
4702,0,46.53,6.15,0.02
4703,0,46.01,3.98,0.58
4704,0,39.77,4.86,1.51
4705,0,46.69,6.39,0.0
4706,0,35.46,5.21,0.0
4707,0,42.32,6.21,0.0
4708,0,50.93,4.51,0.0
4709,0,39.44,4.72,0.04
4710,0,41.39,7.3,0.92
4711,0,31.19,4.59,1.34
4712,0,40.5,4.87,0.69
4713,1,33.86,4.67,2.81
4714,1,26.2,2.34,4.56
4715,1,41.68,4.86,5.66
4716,1,35.23,4.41,4.72
4717,1,30.63,3.42,5.84
4718,1,37.6,6.09,5.29
4719,1,39.86,4.26,3.81
4720,1,39.99,6.27,4.5
4721,1,22.11,3.7,5.93
4722,1,24.44,4.5,5.48
4723,1,30.2,2.19,6.17
4724,1,24.15,3.07,4.02
4725,1,45.76,6.47,4.13
4726,1,14.99,3.0,5.86
4727,1,31.62,3.73,6.08
4728,1,18.25,0.38,5.07
4729,1,21.36,4.54,4.62
4730,1,40.36,5.21,3.39
4731,1,29.07,4.13,3.91
4732,1,30.97,5.12,4.62
4733,1,33.79,3.36,5.69
4734,1,26.23,5.42,4.04
4735,1,34.75,3.18,6.29
4736,1,34.86,5.67,4.54
4737,1,30.08,3.2,5.94
4738,1,27.12,3.2,4.57
4739,1,31.72,2.52,4.37
4740,1,37.67,4.37,3.72
4741,1,28.76,4.78,5.96
4742,1,29.37,2.56,4.36
4743,1,19.38,2.79,4.76
4744,1,37.02,4.68,5.19
4745,1,25.01,1.57,4.31
4746,1,37.43,3.53,5.01
4747,1,34.21,4.42,5.71
4748,1,40.19,3.82,4.74
4749,1,33.43,2.51,5.03
4750,1,22.95,4.73,4.09
4751,1,48.79,3.61,4.98
4752,1,39.97,4.81,3.95
4753,1,30.17,2.64,5.31
4754,1,24.72,3.04,6.28
4755,1,21.59,4.71,5.36
4756,1,42.47,5.39,4.55
4757,1,28.21,3.8,4.88
4758,1,32.73,5.01,5.13
4759,1,36.89,4.6,4.14
4760,1,32.58,5.8,3.33
4761,1,34.35,5.07,5.03
4762,1,29.06,4.41,5.43
4763,1,35.87,2.75,5.03
4764,1,38.31,5.84,4.02
4765,1,29.31,2.63,5.6
4766,1,32.85,3.33,3.65
4767,1,27.36,2.86,4.68
4768,1,32.25,5.47,5.92
4769,1,40.86,5.85,4.99
4770,1,33.13,5.04,4.81
4771,1,27.19,3.75,4.87
4772,1,29.61,5.16,5.15
4773,1,21.54,2.66,6.22
4774,1,27.95,4.44,5.43
4775,1,40.36,5.74,2.57
4776,1,42.57,5.91,4.78
4777,1,16.18,2.55,5.07
4778,1,35.85,5.05,5.17
4779,1,31.8,4.96,4.89
4780,1,16.54,1.94,5.65
4781,1,33.45,2.42,4.57
4782,1,33.12,3.79,3.96
4783,1,35.25,4.59,4.81
4784,1,19.99,2.92,5.9
4785,1,26.19,3.4,4.21
4786,1,33.51,4.97,4.2
4787,1,17.23,1.53,6.36
4788,1,41.95,4.98,4.11
4789,1,32.89,4.67,3.82
4790,1,26.29,3.89,4.47
4791,1,40.8,5.43,4.42
4792,1,39.69,5.62,5.34
4793,1,27.01,2.54,4.0
4794,1,22.58,1.75,6.92
4795,1,36.3,3.01,4.46
4796,1,51.85,8.91,3.4
4797,1,32.04,5.37,3.94
4798,1,27.18,2.72,4.86
4799,1,21.15,3.07,5.25
4800,1,36.31,5.22,4.88
4801,1,19.92,1.07,4.96
4802,1,35.08,4.6,4.06
4803,1,34.18,5.51,4.6
4804,1,32.02,2.72,4.6
4805,1,27.98,4.88,3.0
4806,1,46.71,5.94,3.12
4807,1,30.64,3.54,4.64
4808,1,44.76,3.58,3.99
4809,1,35.0,6.3,3.09
4810,1,41.0,4.22,5.62
4811,1,26.38,1.74,5.68
4812,1,34.19,3.3,5.24
4813,1,30.51,4.51,4.17
4814,1,28.45,0.54,5.82
4815,1,20.38,3.96,4.85
4816,1,30.96,0.79,5.24
4817,1,47.87,5.67,3.85
4818,1,44.55,4.84,4.93
4819,1,28.99,5.65,5.02
4820,1,45.63,6.88,4.03
4821,1,31.56,3.99,4.8
4822,1,23.65,3.68,4.73
4823,1,29.6,3.1,4.56
4824,1,34.15,5.74,4.66
4825,1,36.16,4.76,4.05
4826,1,31.68,4.67,3.98
4827,1,30.3,3.98,5.11
4828,1,35.06,5.39,4.28
4829,1,31.11,4.1,4.76
4830,1,21.97,2.87,3.75
4831,1,29.02,5.82,4.48
4832,1,30.11,3.73,5.12
4833,1,26.47,5.17,3.23
4834,1,33.65,3.54,5.91
4835,1,31.23,3.33,5.57
4836,1,24.93,3.73,4.63
4837,1,40.35,4.27,5.64
4838,1,26.99,3.08,5.08
4839,1,32.02,0.82,4.24
4840,1,29.13,2.91,4.6
4841,1,24.13,2.32,5.4
4842,1,34.48,6.88,4.67
4843,1,31.98,4.23,4.02
4844,1,35.88,4.37,3.62
4845,1,45.34,5.78,3.4
4846,1,30.61,2.6,6.38
4847,1,28.41,3.9,5.71
4848,1,7.11,1.44,5.55
4849,1,34.3,5.31,4.31
4850,1,24.75,2.22,4.53
4851,1,24.07,3.58,5.55
4852,1,25.48,2.67,4.03
4853,1,33.67,5.24,5.23
4854,1,27.85,3.83,5.18
4855,1,27.99,1.99,4.71
4856,1,27.55,4.42,4.55
4857,1,29.78,1.77,5.08
4858,1,27.46,3.4,4.78
4859,1,24.26,3.94,6.3
4860,1,21.44,2.62,5.28
4861,1,37.54,3.48,6.88
4862,1,33.89,3.66,3.38
4863,1,29.71,3.11,3.59
4864,1,24.72,4.13,4.97
4865,1,43.75,6.2,3.9
4866,1,26.77,1.87,5.08
4867,1,35.37,5.45,4.24
4868,1,20.39,3.54,4.58
4869,1,38.64,5.05,4.53
4870,0,47.58,3.48,1.77
4871,0,34.98,5.44,1.59
4872,0,42.67,5.8,0.23
4873,0,33.79,5.24,0.01
4874,0,39.46,2.17,0.57
4875,0,31.74,3.16,0.0
4876,0,43.52,5.62,0.51
4877,0,50.11,5.24,0.0
4878,0,36.78,7.65,0.0
4879,0,38.89,3.28,1.06
4880,0,44.5,6.25,0.0
4881,0,27.75,5.03,0.27
4882,0,42.99,7.54,0.65
4883,0,38.21,5.68,0.52
4884,0,42.23,5.98,0.43
4885,0,20.14,1.81,1.88
4886,0,33.39,3.85,0.07
4887,0,39.32,2.31,0.0
4888,0,48.06,4.77,0.0
4889,0,31.37,3.59,1.64
4890,0,31.24,3.75,0.39
4891,0,39.4,6.07,0.83
4892,0,37.8,5.37,0.38
4893,0,43.85,4.28,0.15
4894,0,35.76,5.71,0.09
4895,0,42.41,5.74,0.0
4896,0,33.69,1.94,0.7
4897,0,42.32,2.82,0.0
4898,0,49.09,5.64,0.0
4899,0,37.17,5.98,1.42
4900,0,37.91,5.02,1.73
4901,0,53.09,7.36,0.0
4902,0,35.05,3.34,0.9
4903,0,33.3,4.17,1.37
4904,0,28.94,2.67,0.12
4905,0,35.04,4.67,0.02
4906,0,40.87,5.72,0.0
4907,0,38.1,2.92,0.12
4908,0,59.2,5.22,0.0
4909,0,35.24,1.77,0.02
4910,0,34.24,4.33,0.13
4911,0,40.81,6.27,0.7
4912,0,51.11,6.59,0.0
4913,0,38.19,4.97,0.0
4914,0,43.08,5.48,0.0
4915,0,43.31,4.45,0.29
4916,0,38.35,5.92,0.7
4917,0,41.4,5.89,0.42
4918,0,32.37,5.64,1.32
4919,0,21.54,4.78,1.56
4920,0,38.24,4.99,0.0
4921,0,48.81,4.89,0.0
4922,0,41.35,5.22,0.0
4923,0,33.43,4.2,0.0
4924,0,39.54,3.88,0.35
4925,0,52.07,4.83,0.56
4926,0,33.91,4.84,0.0
4927,0,42.3,5.09,0.0
4928,0,42.55,5.42,1.27
4929,0,48.98,5.09,0.76
4930,0,36.68,3.91,0.0
4931,0,51.2,6.28,0.0
4932,0,38.17,3.93,0.34
4933,0,47.55,5.19,0.05
4934,0,50.3,3.37,1.26
4935,0,55.62,8.12,0.0
4936,0,56.04,7.04,0.0
4937,0,34.14,4.71,0.54
4938,0,53.49,6.81,0.0
4939,0,29.79,2.88,1.15
4940,0,37.74,6.24,0.0
4941,0,44.12,6.2,0.22
4942,0,31.41,4.54,0.63
4943,0,42.49,5.22,0.7
4944,0,45.93,5.94,0.0
4945,0,48.95,6.85,0.0
4946,0,40.61,4.89,0.0
4947,0,51.96,6.47,0.0
4948,0,42.39,3.39,0.58
4949,0,48.7,6.64,0.0
4950,0,50.09,6.74,0.5
4951,0,56.8,7.97,0.0
4952,0,41.19,3.13,0.06
4953,0,46.52,6.1,0.0
4954,0,41.24,5.07,0.0
4955,0,40.57,4.08,0.67
4956,0,35.29,3.87,0.03
4957,0,49.99,5.67,0.0
4958,0,34.43,3.7,0.0
4959,0,32.27,4.93,1.51
4960,0,40.69,5.33,0.0
4961,0,37.61,5.46,0.09
4962,0,60.28,8.31,0.0
4963,0,44.09,5.09,0.15
4964,0,59.64,7.03,0.0
4965,0,30.73,2.77,0.91
4966,0,36.27,5.06,0.51
4967,0,52.84,5.27,0.0
4968,0,36.94,5.5,1.22
4969,0,36.59,5.65,0.0
4970,0,46.25,5.93,0.45
4971,0,36.39,3.4,0.49
4972,0,36.37,5.05,0.0
4973,0,48.19,5.81,0.99
4974,0,39.73,6.05,0.31
4975,0,43.11,4.54,0.66
4976,0,51.17,6.92,0.0
4977,0,51.97,5.06,0.0
4978,0,48.87,6.9,0.4
4979,0,57.96,7.66,0.0
4980,0,39.09,5.77,1.44
4981,0,34.62,3.65,0.52
4982,0,56.55,7.84,0.0
4983,0,45.04,5.24,0.02
4984,0,39.89,4.14,1.53
4985,0,24.95,2.06,0.0
4986,0,50.5,5.72,0.0
4987,0,48.8,5.54,1.17
